1,49345; 2,44978;
1,47606; 2,42397;
1,45678; 2,39529;
1,43581; 2,36407;
1,41341; 2,33066;
1,38981; 2,29545;
1,36529; 2,25881;
1,34009; 2,22114;
1,31449; 2,18282;
1,28873; 2,14426;
1,26309; 2,10582;
1,2378; 2,0679;
1,21312; 2,03086;
1,18928; 1,99505;
1,1665; 1,96079;
1,14498; 1,9284;
1,1249; 1,89817;
1,10645; 1,87035;
1,08978; 1,84516;
1,07501; 1,82282;
1,06225; 1,80348;
1,0516; 1,78728;
1,04311; 1,77432;
1,03683; 1,76467;
1,03278; 1,75836;
1,03096; 1,75538;
1,03135; 1,75571;
1,03388; 1,75927;
1,03851; 1,76597;
1,04515; 1,77568;
1,05368; 1,78825;
1,064; 1,8035;
1,07595; 1,82123;
1,0894; 1,84122;
1,10419; 1,86322;
1,12013; 1,88697;
1,13705; 1,91222;
1,15477; 1,93867;
1,17309; 1,96605;
1,19182; 1,99407;
1,21077; 2,02243;
1,22975; 2,05086;
1,24856; 2,07906;
1,26702; 2,10676;
1,28497; 2,13371;
1,30222; 2,15964;
1,31863; 2,18431;
1,33405; 2,20752;
1,34834; 2,22905;
1,36138; 2,24873;
1,37307; 2,2664;
1,38332; 2,28191;
1,39205; 2,29517;
1,39921; 2,30607;
1,40475; 2,31456;
1,40866; 2,3206;
1,41093; 2,32418;
1,41155; 2,3253;
1,41057; 2,32401;
1,40802; 2,32036;
1,40395; 2,31444;
1,39843; 2,30634;
1,39156; 2,29619;
1,38341; 2,28412;
1,3741; 2,2703;
1,36374; 2,2549;
1,35245; 2,23809;
1,34036; 2,22007;
1,32761; 2,20104;
1,31434; 2,18121;
1,30068; 2,1608;
1,28678; 2,14;
1,27279; 2,11905;
1,25883; 2,09814;
1,24506; 2,07748;
1,2316; 2,05728;
1,21858; 2,03772;
1,20612; 2,01899;
1,19433; 2,00125;
1,18332; 1,98467;
1,17318; 1,96937;
1,16399; 1,9555;
1,15583; 1,94316;
1,14876; 1,93245;
1,14282; 1,92343;
1,13806; 1,91616;
1,1345; 1,91069;
1,13215; 1,90703;
1,13101; 1,90519;
1,13107; 1,90515;
1,13231; 1,90687;
1,13468; 1,9103;
1,13816; 1,91538;
1,14267; 1,92203;
1,14816; 1,93014;
1,15455; 1,93962;
1,16177; 1,95033;
1,16972; 1,96216;
1,17831; 1,97496;
1,18745; 1,98859;
1,19703; 2,00289;
1,20695; 2,01772;
1,21711; 2,03291;
1,2274; 2,04832;
1,23772; 2,06377;
1,24796; 2,07912;
1,25802; 2,09422;
1,26781; 2,10892;
1,27724; 2,12309;
1,28622; 2,13659;
1,29467; 2,14931;
1,30252; 2,16113;
1,30969; 2,17196;
1,31614; 2,1817;
1,32181; 2,19028;
1,32666; 2,19764;
1,33066; 2,20373;
1,33378; 2,20851;
1,33602; 2,21196;
1,33736; 2,21407;
1,33781; 2,21484;
1,33738; 2,2143;
1,3361; 2,21247;
1,33399; 2,2094;
1,33109; 2,20514;
1,32744; 2,19976;
1,32309; 2,19333;
1,31811; 2,18593;
1,31254; 2,17766;
1,30647; 2,16861;
1,29995; 2,1589;
1,29306; 2,14862;
1,28588; 2,13789;
1,27847; 2,12683;
1,27093; 2,11554;
1,26333; 2,10416;
1,25574; 2,09278;
1,24824; 2,08153;
1,2409; 2,07052;
1,23379; 2,05984;
1,22697; 2,0496;
1,22052; 2,03989;
1,21448; 2,03079;
1,2089; 2,02239;
1,20384; 2,01475;
1,19934; 2,00794;
1,19542; 2,002;
1,19211; 1,99698;
1,18945; 1,99291;
1,18743; 1,98982;
1,18607; 1,98771;
1,18537; 1,98658;
1,18532; 1,98644;
1,18592; 1,98726;
1,18713; 1,98901;
1,18895; 1,99166;
1,19133; 1,99517;
1,19425; 1,99948;
1,19767; 2,00455;
1,20154; 2,01029;
1,20581; 2,01665;
1,21044; 2,02354;
1,21537; 2,0309;
1,22055; 2,03863;
1,22592; 2,04666;
1,23143; 2,0549;
1,23702; 2,06326;
1,24263; 2,07166;
1,2482; 2,08001;
1,25369; 2,08824;
1,25903; 2,09626;
1,26418; 2,104;
1,2691; 2,11139;
1,27373; 2,11836;
1,27803; 2,12485;
1,28198; 2,1308;
1,28554; 2,13617;
1,28867; 2,14092;
1,29136; 2,145;
1,29359; 2,1484;
1,29535; 2,15108;
1,29663; 2,15305;
1,29742; 2,15428;
1,29772; 2,1548;
1,29755; 2,15459;
1,29691; 2,15368;
1,29582; 2,1521;
1,29429; 2,14986;
1,29236; 2,14701;
1,29004; 2,14358;
1,28737; 2,13962;
1,28438; 2,13518;
1,28111; 2,13032;
1,2776; 2,12508;
1,27388; 2,11952;
1,26999; 2,11372;
1,26598; 2,10773;
1,26189; 2,1016;
1,25776; 2,09542;
1,25363; 2,08923;
1,24954; 2,08311;
1,24554; 2,0771;
1,24166; 2,07127;
1,23793; 2,06567;
1,2344; 2,06036;
1,23109; 2,05537;
1,22802; 2,05075;
1,22524; 2,04655;
1,22275; 2,04279;
1,22058; 2,0395;
1,21874; 2,03671;
1,21725; 2,03443;
1,21611; 2,03269;
1,21533; 2,03147;
1,2149; 2,0308;
1,21483; 2,03065;
1,21511; 2,03103;
1,21573; 2,03192;
1,21668; 2,0333;
1,21794; 2,03515;
1,21949; 2,03745;
1,22131; 2,04015;
1,22339; 2,04323;
1,22568; 2,04664;
1,22818; 2,05036;
1,23084; 2,05433;
1,23364; 2,05851;
1,23655; 2,06285;
1,23953; 2,06732;
1,24257; 2,07186;
1,24562; 2,07642;
1,24865; 2,08097;
1,25164; 2,08545;
1,25455; 2,08983;
1,25737; 2,09406;
1,26006; 2,0981;
1,26259; 2,10191;
1,26496; 2,10548;
1,26713; 2,10875;
1,26909; 2,11171;
1,27082; 2,11433;
1,27231; 2,11659;
1,27356; 2,11849;
1,27454; 2,12;
1,27527; 2,12111;
1,27573; 2,12183;
1,27593; 2,12216;
1,27587; 2,1221;
1,27555; 2,12165;
1,27499; 2,12083;
1,27419; 2,11966;
1,27316; 2,11815;
1,27193; 2,11633;
1,2705; 2,11421;
1,2689; 2,11183;
1,26714; 2,10921;
1,26524; 2,10638;
1,26323; 2,10339;
1,26113; 2,10025;
1,25896; 2,097;
1,25674; 2,09368;
1,2545; 2,09032;
1,25225; 2,08696;
1,25003; 2,08362;
1,24784; 2,08035;
1,24572; 2,07717;
1,24369; 2,07411;
1,24175; 2,07119;
1,23994; 2,06846;
1,23825; 2,06593;
1,23672; 2,06361;
1,23535; 2,06154;
1,23415; 2,05972;
1,23313; 2,05817;
1,23229; 2,05689;
1,23165; 2,05591;
1,2312; 2,05521;
1,23094; 2,05481;
1,23088; 2,05469;
1,23101; 2,05487;
1,23132; 2,05532;
1,23182; 2,05603;
1,23248; 2,05701;
1,2333; 2,05823;
1,23428; 2,05967;
1,23539; 2,06132;
1,23662; 2,06315;
1,23797; 2,06515;
1,2394; 2,06729;
1,24092; 2,06955;
1,24249; 2,0719;
1,24411; 2,07433;
1,24575; 2,07679;
1,24741; 2,07927;
1,24906; 2,08174;
1,25069; 2,08418;
1,25228; 2,08657;
1,25382; 2,08888;
1,25529; 2,09109;
1,25668; 2,09318;
1,25797; 2,09514;
1,25917; 2,09693;
1,26025; 2,09857;
1,26121; 2,10001;
1,26203; 2,10127;
1,26273; 2,10232;
1,26328; 2,10317;
1,26369; 2,1038;
1,26396; 2,10422;
1,26409; 2,10443;
1,26407; 2,10442;
1,26392; 2,1042;
1,26363; 2,10378;
1,26321; 2,10317;
1,26266; 2,10237;
1,26201; 2,1014;
1,26124; 2,10027;
1,26038; 2,09899;
1,25944; 2,09758;
1,25842; 2,09606;
1,25733; 2,09444;
1,25619; 2,09274;
1,25502; 2,09098;
1,25381; 2,08918;
1,25259; 2,08736;
1,25137; 2,08553;
1,25016; 2,08371;
1,24897; 2,08193;
1,24782; 2,08019;
1,2467; 2,07852;
1,24564; 2,07693;
1,24465; 2,07543;
1,24373; 2,07404;
1,24288; 2,07276;
1,24212; 2,07162;
1,24146; 2,07061;
1,24089; 2,06975;
1,24043; 2,06904;
1,24006; 2,06849;
1,2398; 2,06809;
1,23965; 2,06785;
1,23961; 2,06777;
1,23966; 2,06784;
1,23982; 2,06807;
1,24008; 2,06844;
1,24043; 2,06895;
1,24087; 2,0696;
1,24138; 2,07037;
1,24198; 2,07125;
1,24264; 2,07224;
1,24337; 2,07331;
1,24414; 2,07447;
1,24496; 2,07569;
1,24581; 2,07696;
1,24669; 2,07827;
1,24758; 2,07961;
1,24848; 2,08096;
1,24938; 2,0823;
1,25027; 2,08363;
1,25113; 2,08493;
1,25197; 2,0862;
1,25278; 2,0874;
1,25354; 2,08855;
1,25425; 2,08962;
1,25491; 2,09061;
1,2555; 2,09151;
1,25603; 2,09231;
1,25649; 2,093;
1,25687; 2,09359;
1,25719; 2,09406;
1,25742; 2,09442;
1,25757; 2,09466;
1,25765; 2,09479;
1,25765; 2,0948;
1,25758; 2,09469;
1,25743; 2,09448;
1,25721; 2,09416;
1,25692; 2,09374;
1,25657; 2,09322;
1,25617; 2,09262;
1,2557; 2,09193;
1,2552; 2,09117;
1,25465; 2,09035;
1,25406; 2,08948;
1,25344; 2,08856;
1,25281; 2,08761;
1,25215; 2,08663;
1,25149; 2,08564;
1,25083; 2,08465;
1,25017; 2,08366;
1,24952; 2,08269;
1,24889; 2,08174;
1,24828; 2,08083;
1,2477; 2,07996;
1,24716; 2,07914;
1,24665; 2,07837;
1,24619; 2,07767;
1,24577; 2,07704;
1,2454; 2,07648;
1,24509; 2,07601;
1,24482; 2,07561;
1,24462; 2,0753;
1,24447; 2,07507;
1,24438; 2,07493;
1,24435; 2,07487;
1,24438; 2,0749;
1,24445; 2,07502;
1,24459; 2,07521;
1,24477; 2,07548;
1,245; 2,07582;
1,24528; 2,07623;
1,2456; 2,0767;
1,24595; 2,07723;
1,24634; 2,07781;
1,24676; 2,07843;
1,2472; 2,07909;
1,24766; 2,07978;
1,24814; 2,08049;
1,24862; 2,08122;
1,24911; 2,08195;
1,2496; 2,08268;
1,25009; 2,08341;
1,25056; 2,08412;
1,25102; 2,08481;
1,25146; 2,08547;
1,25187; 2,08609;
1,25226; 2,08668;
1,25262; 2,08722;
1,25295; 2,08772;
1,25324; 2,08816;
1,2535; 2,08854;
1,25371; 2,08887;
1,25389; 2,08914;
1,25402; 2,08934;
1,25411; 2,08948;
1,25416; 2,08955;
1,25416; 2,08957;
1,25413; 2,08952;
1,25405; 2,08941;
1,25394; 2,08924;
1,25378; 2,08902;
1,2536; 2,08874;
1,25338; 2,08842;
1,25313; 2,08805;
1,25286; 2,08765;
1,25256; 2,08721;
1,25225; 2,08673;
1,25191; 2,08624;
1,25157; 2,08572;
1,25122; 2,08519;
1,25086; 2,08466;
1,2505; 2,08412;
1,25014; 2,08358;
1,24978; 2,08305;
1,24944; 2,08253;
1,24911; 2,08203;
1,24879; 2,08156;
1,24849; 2,08111;
1,24821; 2,08069;
1,24796; 2,0803;
1,24773; 2,07995;
1,24752; 2,07965;
1,24735; 2,07938;
1,2472; 2,07916;
1,24709; 2,07898;
1,247; 2,07885;
1,24695; 2,07877;
1,24693; 2,07874;
1,24694; 2,07875;
1,24698; 2,0788;
1,24705; 2,0789;
1,24714; 2,07904;
1,24727; 2,07923;
1,24741; 2,07944;
1,24759; 2,0797;
1,24778; 2,07998;
1,24799; 2,08029;
1,24821; 2,08063;
1,24845; 2,08098;
1,2487; 2,08136;
1,24896; 2,08174;
1,24922; 2,08213;
1,24949; 2,08253;
1,24975; 2,08293;
1,25001; 2,08332;
1,25027; 2,08371;
1,25052; 2,08409;
1,25076; 2,08445;
1,25099; 2,08479;
1,2512; 2,08511;
1,2514; 2,08541;
1,25158; 2,08568;
1,25174; 2,08593;
1,25189; 2,08614;
1,252; 2,08632;
1,2521; 2,08647;
1,25218; 2,08659;
1,25223; 2,08667;
1,25226; 2,08671;
1,25226; 2,08672;
1,25225; 2,0867;
1,25221; 2,08664;
1,25215; 2,08656;
1,25207; 2,08644;
1,25197; 2,08629;
1,25185; 2,08612;
1,25172; 2,08593;
1,25157; 2,08571;
1,25141; 2,08547;
1,25124; 2,08521;
1,25106; 2,08495;
1,25088; 2,08467;
1,25068; 2,08438;
1,25049; 2,08409;
1,25029; 2,0838;
1,2501; 2,0835;
1,24991; 2,08321;
1,24972; 2,08293;
1,24954; 2,08266;
1,24936; 2,0824;
1,2492; 2,08215;
1,24905; 2,08192;
1,24891; 2,08171;
1,24878; 2,08152;
1,24867; 2,08135;
1,24857; 2,0812;
1,24849; 2,08108;
1,24842; 2,08098;
1,24838; 2,08091;
1,24835; 2,08086;
1,24833; 2,08084;
1,24834; 2,08084;
1,24835; 2,08087;
1,24839; 2,08092;
1,24844; 2,08099;
1,24851; 2,08109;
1,24858; 2,0812;
1,24868; 2,08134;
1,24878; 2,08149;
1,24889; 2,08166;
1,24901; 2,08184;
1,24914; 2,08203;
1,24928; 2,08223;
1,24942; 2,08244;
1,24956; 2,08266;
1,2497; 2,08287;
1,24985; 2,08309;
1,24999; 2,0833;
1,25013; 2,08351;
1,25027; 2,08372;
1,2504; 2,08392;
1,25052; 2,0841;
1,25064; 2,08428;
1,25075; 2,08444;
1,25085; 2,08459;
1,25094; 2,08473;
1,25102; 2,08485;
1,25108; 2,08495;
1,25114; 2,08503;
1,25118; 2,08509;
1,25121; 2,08514;
1,25123; 2,08517;
1,25123; 2,08518;
1,25122; 2,08517;
1,2512; 2,08514;
1,25117; 2,08509;
1,25113; 2,08503;
1,25108; 2,08495;
1,25102; 2,08486;
1,25094; 2,08476;
1,25087; 2,08464;
1,25078; 2,08451;
1,25069; 2,08437;
1,25059; 2,08423;
1,25049; 2,08408;
1,25039; 2,08392;
1,25028; 2,08376;
1,25017; 2,0836;
1,25007; 2,08344;
1,24996; 2,08329;
1,24986; 2,08313;
1,24976; 2,08298;
1,24967; 2,08284;
1,24958; 2,08271;
1,24949; 2,08258;
1,24941; 2,08246;
1,24934; 2,08236;
1,24928; 2,08227;
1,24923; 2,08218;
1,24918; 2,08212;
1,24915; 2,08206;
1,24912; 2,08202;
1,2491; 2,08199;
1,24909; 2,08198;
1,24909; 2,08198;
1,2491; 2,08199;
1,24912; 2,08202;
1,24915; 2,08205;
1,24918; 2,08211;
1,24922; 2,08217;
1,24927; 2,08224;
1,24933; 2,08232;
1,24939; 2,08241;
1,24945; 2,08251;
1,24952; 2,08261;
1,2496; 2,08272;
1,24967; 2,08283;
1,24975; 2,08295;
1,24983; 2,08307;
1,24991; 2,08319;
1,24999; 2,0833;
1,25006; 2,08342;
1,25014; 2,08353;
1,25021; 2,08364;
1,25028; 2,08374;
1,25034; 2,08384;
1,2504; 2,08393;
1,25045; 2,08401;
1,2505; 2,08408;
1,25055; 2,08415;
1,25058; 2,0842;
1,25061; 2,08425;
1,25064; 2,08429;
1,25066; 2,08431;
1,25067; 2,08433;
1,25067; 2,08433;
1,25067; 2,08433;
1,25066; 2,08432;
1,25064; 2,08429;
1,25062; 2,08426;
1,25059; 2,08422;
1,25056; 2,08417;
1,25052; 2,08411;
1,25048; 2,08405;
1,25043; 2,08398;
1,25038; 2,08391;
1,25033; 2,08383;
1,25027; 2,08375;
1,25022; 2,08366;
1,25016; 2,08358;
1,2501; 2,08349;
1,25004; 2,0834;
1,24999; 2,08332;
1,24993; 2,08324;
1,24988; 2,08315;
1,24982; 2,08308;
1,24978; 2,083;
1,24973; 2,08293;
1,24969; 2,08287;
1,24965; 2,08281;
1,24961; 2,08276;
1,24958; 2,08271;
1,24956; 2,08268;
1,24954; 2,08264;
1,24952; 2,08262;
1,24951; 2,08261;
1,24951; 2,0826;
1,24951; 2,0826;
1,24951; 2,0826;
1,24952; 2,08262;
1,24954; 2,08264;
1,24955; 2,08266;
1,24958; 2,0827;
1,2496; 2,08273;
1,24963; 2,08278;
1,24966; 2,08283;
1,2497; 2,08288;
1,24974; 2,08293;
1,24978; 2,08299;
1,24982; 2,08305;
1,24986; 2,08312;
1,2499; 2,08318;
1,24994; 2,08324;
1,24999; 2,08331;
1,25003; 2,08337;
1,25007; 2,08343;
1,25011; 2,08349;
1,25015; 2,08355;
1,25018; 2,0836;
1,25021; 2,08365;
1,25024; 2,0837;
1,25027; 2,08374;
1,25029; 2,08377;
1,25032; 2,0838;
1,25033; 2,08383;
1,25035; 2,08385;
1,25036; 2,08386;
1,25036; 2,08387;
1,25036; 2,08388;
1,25036; 2,08388;
1,25036; 2,08387;
1,25035; 2,08386;
1,25034; 2,08384;
1,25032; 2,08382;
1,2503; 2,08379;
1,25028; 2,08376;
1,25026; 2,08373;
1,25024; 2,08369;
1,25021; 2,08365;
1,25018; 2,08361;
1,25015; 2,08356;
1,25012; 2,08352;
1,25009; 2,08347;
1,25006; 2,08343;
1,25003; 2,08338;
1,25; 2,08333;
1,24997; 2,08329;
1,24994; 2,08324;
1,24991; 2,0832;
1,24988; 2,08316;
1,24986; 2,08312;
1,24983; 2,08309;
1,24981; 2,08305;
1,24979; 2,08302;
1,24978; 2,083;
1,24976; 2,08298;
1,24975; 2,08296;
1,24974; 2,08295;
1,24974; 2,08294;
1,24973; 2,08293;
1,24973; 2,08293;
1,24973; 2,08294;
1,24974; 2,08294;
1,24975; 2,08295;
1,24976; 2,08297;
1,24977; 2,08298;
1,24978; 2,083;
1,2498; 2,08303;
1,24981; 2,08305;
1,24983; 2,08308;
1,24985; 2,08311;
1,24988; 2,08314;
1,2499; 2,08318;
1,24992; 2,08321;
1,24994; 2,08325;
1,24997; 2,08328;
1,24999; 2,08332;
1,25001; 2,08335;
1,25003; 2,08338;
1,25006; 2,08342;
1,25008; 2,08345;
1,2501; 2,08348;
1,25011; 2,0835;
1,25013; 2,08353;
1,25015; 2,08355;
1,25016; 2,08357;
1,25017; 2,08359;
1,25018; 2,0836;
1,25019; 2,08361;
1,25019; 2,08362;
1,2502; 2,08363;
1,2502; 2,08363;
1,2502; 2,08363;
1,25019; 2,08363;
1,25019; 2,08362;
1,25018; 2,08361;
1,25018; 2,0836;
1,25017; 2,08358;
1,25016; 2,08357;
1,25014; 2,08355;
1,25013; 2,08353;
1,25012; 2,08351;
1,2501; 2,08349;
1,25008; 2,08346;
1,25007; 2,08344;
1,25005; 2,08341;
1,25003; 2,08339;
1,25002; 2,08336;
1,25; 2,08334;
1,24998; 2,08331;
1,24997; 2,08329;
1,24995; 2,08326;
1,24994; 2,08324;
1,24992; 2,08322;
1,24991; 2,0832;
1,2499; 2,08318;
1,24989; 2,08317;
1,24988; 2,08315;
1,24987; 2,08314;
1,24987; 2,08313;
1,24986; 2,08312;
1,24986; 2,08312;
1,24985; 2,08312;
1,24985; 2,08312;
1,24986; 2,08312;
1,24986; 2,08312;
1,24986; 2,08313;
1,24987; 2,08313;
1,24987; 2,08314;
1,24988; 2,08315;
1,24989; 2,08317;
1,2499; 2,08318;
1,24991; 2,0832;
1,24992; 2,08321;
1,24993; 2,08323;
1,24994; 2,08325;
1,24996; 2,08326;
1,24997; 2,08328;
1,24998; 2,0833;
1,24999; 2,08332;
1,25001; 2,08334;
1,25002; 2,08336;
1,25003; 2,08338;
1,25004; 2,08339;
1,25005; 2,08341;
1,25006; 2,08342;
1,25007; 2,08344;
1,25008; 2,08345;
1,25009; 2,08346;
1,25009; 2,08347;
1,2501; 2,08348;
1,2501; 2,08348;
1,2501; 2,08349;
1,25011; 2,08349;
1,25011; 2,08349;
1,25011; 2,08349;
1,25011; 2,08349;
1,2501; 2,08349;
1,2501; 2,08348;
1,2501; 2,08348;
1,25009; 2,08347;
1,25009; 2,08346;
1,25008; 2,08345;
1,25007; 2,08344;
1,25006; 2,08343;
1,25006; 2,08342;
1,25005; 2,0834;
1,25004; 2,08339;
1,25003; 2,08338;
1,25002; 2,08336;
1,25001; 2,08335;
1,25; 2,08334;
1,24999; 2,08332;
1,24998; 2,08331;
1,24997; 2,0833;
1,24997; 2,08328;
1,24996; 2,08327;
